Software Results;Hardware Results
0.978775;0.875000
0.893520;1.000000
0.663596;1.000000
0.801345;1.000000
0.400406;-0.750000
-0.941660;-1.000000
-0.999338;-1.000000
-0.999426;-1.000000
-0.999747;-1.000000
-0.999413;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999291;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.992134;-1.000000
0.324768;-1.000000
0.989656;-0.375000
0.999000;0.937500
0.997313;1.000000
0.993034;1.000000
0.948968;0.687500
0.452521;-0.875000
-0.573514;-1.000000
-0.987024;-1.000000
-0.999539;-1.000000
-0.999962;-1.000000
-1.000000;-1.000000
-0.999935;-1.000000
-0.999999;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.998840;-1.000000
-0.887656;-1.000000
0.751185;-1.000000
0.991804;-0.125000
0.943904;0.500000
0.978047;1.000000
0.785987;0.875000
0.370043;-0.750000
-0.301624;-0.875000
-0.988626;-1.000000
-0.998728;-1.000000
-0.998994;-1.000000
-0.999932;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999980;-1.000000
-0.974651;-1.000000
-0.575358;-1.000000
0.925961;-0.937500
0.458730;0.312500
0.908055;1.000000
0.147661;0.937500
-0.264648;0.750000
-0.968794;-1.000000
-0.993120;-0.937500
-0.999962;-1.000000
-1.000000;-1.000000
-0.995852;-1.000000
-0.999909;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-0.999427;-1.000000
-0.979348;-1.000000
-0.131936;-1.000000
-0.521308;-0.937500
-0.784914;0.875000
-0.971016;0.937500
-0.901503;-0.062500
-0.999269;-1.000000
0.280084;-1.000000
-0.999996;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.994026;-1.000000
-0.999994;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999959;-1.000000
-0.999293;-1.000000
-0.994855;-1.000000
-0.934375;-1.000000
-0.992162;-1.000000
-0.991197;-0.125000
-0.492295;0.187500
-0.993472;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-0.999993;-1.000000
-0.999994;-1.000000
-0.999313;-1.000000
-0.999647;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999632;-1.000000
-1.000000;-1.000000
-0.999985;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999990;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.998630;-0.875000
-1.000000;-1.000000
-0.999856;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999992;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-0.999966;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999954;-1.000000
-1.000000;-1.000000
-0.999171;-0.937500
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-0.999985;-1.000000
-0.999832;-1.000000
-0.999249;-1.000000
-0.942885;-0.687500
0.897928;0.812500
0.999508;0.875000
0.802069;-0.750000
-0.967399;-1.000000
-0.999793;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-0.999978;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999924;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999980;-1.000000
-0.916739;-1.000000
0.778707;-0.812500
0.994986;0.750000
0.860610;0.562500
-0.989266;-0.812500
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999917;-1.000000
-0.999968;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999995;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999770;-1.000000
-0.589325;-1.000000
0.811878;-0.562500
0.996044;1.000000
0.536688;0.875000
-0.997494;-0.937500
-0.999986;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999986;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.606304;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999901;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-0.998789;-1.000000
-0.051146;-1.000000
0.976741;-0.312500
0.981021;0.625000
-0.504998;0.750000
-0.999336;-1.000000
-0.999991;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999995;-1.000000
-0.999995;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999986;-1.000000
-0.999939;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999719;-1.000000
-0.782079;-1.000000
0.962032;-0.812500
0.907987;0.000000
-0.966778;-0.875000
-0.999844;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999993;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.998017;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.998788;-1.000000
0.106194;-1.000000
0.987492;-0.562500
0.519937;-0.062500
-0.914105;0.250000
-0.999843;-1.000000
-0.999984;-1.000000
-0.999997;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.995918;-1.000000
0.518517;-1.000000
0.988243;-0.750000
0.969942;0.937500
-0.928432;0.687500
-0.999898;-1.000000
-0.999996;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999989;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.980183;-1.000000
0.502756;-1.000000
0.997174;0.937500
0.990995;1.000000
-0.192662;0.812500
-0.998086;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999947;-1.000000
-1.000000;-1.000000
-0.999996;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.996944;-1.000000
-0.811379;-1.000000
0.874649;-0.437500
0.955632;0.437500
-0.636529;0.687500
-0.998656;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999994;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999826;-1.000000
-0.864105;-1.000000
0.194064;-0.562500
0.746327;0.812500
-0.945010;1.000000
-0.999638;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999846;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999963;-1.000000
-0.980876;-1.000000
-0.678158;-0.750000
0.135198;0.875000
-0.985471;0.312500
-0.999985;-0.687500
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999133;-1.000000
-0.999942;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999658;-1.000000
-0.983199;-1.000000
-0.989252;-1.000000
-0.999822;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999995;-1.000000
-0.999620;-1.000000
-0.995720;-1.000000
-0.999161;-1.000000
-0.999992;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999975;-1.000000
-0.998726;-1.000000
-1.000000;-1.000000
-0.999983;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-0.999990;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999956;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999916;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.998717;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-0.999972;-1.000000
-0.998411;-1.000000
-0.997237;-0.875000
-0.996675;-0.625000
-0.956828;0.500000
-0.117381;0.875000
0.194026;-0.437500
0.414630;-0.562500
-0.689858;-0.875000
-0.990584;0.125000
-0.999985;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999253;-1.000000
-0.999981;-1.000000
-0.999838;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999987;-1.000000
-0.999789;-1.000000
-0.797994;0.375000
-0.632641;0.750000
-0.032884;0.312500
0.419530;0.562500
-0.819945;0.812500
-0.997171;-0.937500
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999478;-1.000000
-0.999527;-1.000000
-0.999983;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999930;-1.000000
-0.919857;-1.000000
0.643928;-0.625000
0.810079;1.000000
0.726851;0.812500
-0.148962;0.937500
-0.718059;0.812500
-0.959345;-0.187500
-0.999985;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999959;-1.000000
-0.998659;-1.000000
-1.000000;-1.000000
-0.857190;-1.000000
-0.999993;-1.000000
-1.000000;-1.000000
-0.999973;-1.000000
-0.999998;-1.000000
-0.999999;-1.000000
-0.999995;-1.000000
-0.999993;-1.000000
-0.999746;-1.000000
-0.959379;-0.937500
-0.150404;-0.937500
0.941851;0.687500
-0.062277;-0.812500
-0.896653;-0.687500
-0.691303;0.750000
0.243942;0.687500
-0.765787;-0.937500
-0.999918;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.995356;-1.000000
-0.999997;-1.000000
-0.999156;-1.000000
-0.999830;-1.000000
-0.999963;-1.000000
-0.999781;-1.000000
-0.997164;-1.000000
-0.990297;-0.875000
-0.904808;-0.812500
-0.674258;-0.937500
0.166137;-0.312500
-0.725618;-1.000000
-0.988084;-1.000000
-0.968610;-0.875000
-0.678721;0.000000
0.109407;-0.750000
-0.954182;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999704;-1.000000
-0.999713;-1.000000
-0.992478;-1.000000
-0.973360;-1.000000
-0.797623;-0.687500
-0.767474;1.000000
-0.470067;0.937500
-0.016735;0.500000
-0.813438;-0.937500
-0.885811;0.500000
-0.894891;0.500000
0.278237;0.812500
-0.092097;-0.437500
-0.968865;-1.000000
-0.999996;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999903;-1.000000
-0.995213;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999664;-1.000000
-0.982875;-1.000000
-0.805370;-0.937500
-0.470176;0.687500
-0.871039;0.750000
-0.921321;0.875000
-0.987697;-0.875000
-0.927086;-0.687500
-0.748109;0.437500
0.334971;0.812500
0.211164;0.687500
-0.962259;-1.000000
-0.999963;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999888;-1.000000
-0.997894;-1.000000
-0.706720;-1.000000
0.337786;-0.250000
-0.002930;0.687500
-0.741703;0.875000
-0.893760;-0.062500
-0.872395;-0.312500
-0.014878;0.812500
0.109153;-0.875000
-0.741694;-1.000000
-0.999498;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-0.999856;-1.000000
-0.999959;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999946;-1.000000
-0.997587;-1.000000
-0.860195;-1.000000
0.849970;-0.937500
0.871425;-0.437500
0.170713;0.375000
0.694604;0.812500
0.045527;0.812500
-0.288030;-0.750000
-0.575027;-1.000000
-0.994567;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.976027;-1.000000
-0.999802;-1.000000
-0.999982;-1.000000
-1.000000;-1.000000
-0.965321;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999116;-1.000000
-0.982955;-1.000000
-0.308371;-0.875000
0.815221;-0.312500
0.963197;0.875000
0.982107;1.000000
-0.093568;-0.437500
-0.948898;-0.875000
-0.999638;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999238;-1.000000
-0.999984;-1.000000
-0.999992;-1.000000
-0.994316;-1.000000
-0.964442;-1.000000
-0.790228;-0.687500
-0.839792;0.187500
-0.823464;0.375000
-0.997412;-0.687500
-0.999986;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999129;-1.000000
-0.999048;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999994;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999970;-1.000000
-0.967250;-1.000000
-0.998998;-1.000000
-0.981210;-1.000000
-0.997797;-1.000000
-0.999996;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999970;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.977058;-1.000000
-0.999995;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.951412;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999981;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999881;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999986;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999997;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.998071;-1.000000
-0.999997;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999990;-1.000000
-0.999971;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999982;-1.000000
-0.999924;-1.000000
-0.997423;-1.000000
0.846866;1.000000
0.669587;-0.562500
0.958963;1.000000
0.994188;1.000000
0.999606;1.000000
0.999931;1.000000
0.999747;1.000000
0.997898;1.000000
0.967229;1.000000
0.110931;1.000000
-0.634565;-0.937500
-0.999953;-1.000000
-0.999997;-1.000000
-1.000000;-1.000000
-0.999993;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999645;-1.000000
-0.999068;-1.000000
-0.999338;-1.000000
0.584145;-1.000000
0.978200;-0.937500
0.998739;0.812500
0.999998;1.000000
0.999999;1.000000
0.999997;1.000000
0.999080;1.000000
0.846763;1.000000
-0.982575;-0.625000
-0.961054;-0.875000
-0.415485;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999997;-1.000000
-0.999657;-1.000000
-0.923891;-1.000000
-0.421006;-1.000000
0.780980;-0.937500
0.938993;-0.625000
0.984168;0.000000
0.999913;1.000000
0.999936;1.000000
0.999098;1.000000
0.941600;1.000000
-0.908887;0.000000
-0.996511;-1.000000
-0.715501;-0.937500
-0.914825;-1.000000
-0.999976;-1.000000
-0.999912;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999835;-1.000000
-0.999997;-1.000000
-0.999987;-1.000000
-0.996668;-1.000000
0.140182;-0.500000
0.840020;-0.562500
0.932364;0.625000
0.962295;0.687500
0.999479;1.000000
0.999844;1.000000
0.999455;1.000000
0.991417;1.000000
0.733598;0.562500
-0.834428;-1.000000
-0.977651;-1.000000
-0.871825;-1.000000
-0.838612;-1.000000
-0.928677;-1.000000
-0.999986;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.998086;-1.000000
-0.995229;-1.000000
-0.995547;-1.000000
-0.948057;-1.000000
0.455130;-1.000000
0.980427;1.000000
0.928133;0.812500
0.999874;1.000000
0.999982;1.000000
1.000000;1.000000
0.999991;1.000000
0.999917;0.937500
0.979610;0.625000
0.991168;0.562500
0.993422;0.875000
-0.059052;0.312500
-0.456350;-1.000000
-0.681039;-0.312500
-0.998270;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999972;-1.000000
-0.978628;-1.000000
-0.982600;-1.000000
0.711506;-1.000000
0.817451;-1.000000
0.993047;0.812500
0.993455;1.000000
0.999046;1.000000
0.999971;1.000000
1.000000;1.000000
0.999997;1.000000
0.999880;1.000000
0.991750;0.312500
0.942864;0.125000
0.999928;1.000000
0.999444;1.000000
0.833210;0.750000
-0.978342;-1.000000
-0.998697;-1.000000
-0.999820;-1.000000
-0.999987;-1.000000
-0.998063;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.995719;-1.000000
-0.784014;-1.000000
-0.991265;-1.000000
0.903469;-1.000000
0.987050;-0.937500
0.997264;1.000000
0.999281;1.000000
0.998835;1.000000
0.999804;1.000000
0.985429;1.000000
0.982323;1.000000
-0.798662;-0.687500
-0.899331;-1.000000
-0.186470;-1.000000
0.793153;-1.000000
0.741405;-0.437500
-0.455386;-0.937500
-0.963256;-1.000000
-0.999630;-1.000000
-0.999922;-1.000000
-0.999886;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
